IndustryType_MLA_B1_IncomeStatement,OrgType_MLA_B1_IncomeStatement,CurrentRating_MLA_B1_IncomeStatement,ReportingYear_MLA_B1_IncomeStatement,ReportingRegion_MLA_B1_IncomeStatement,ReportingLocalRegion_MLA_B1_IncomeStatement,ProfitNonFinancial_Income,ProfitsOnDealing_Income,Total_Income,OtherExpenses_Expenditure,Total_Expenditure,OperatingProfit_MLA_B1_IncomeStatement,Taxation_MLA_B1_IncomeStatement,MinorityInterests_MLA_B1_IncomeStatement,Profit_MLA_B1_IncomeStatement,Dividends_MLA_B1_IncomeStatement,RetainedProfit_MLA_B1_IncomeStatement
FIN,INC,Ba1,2018,USA,DE,1855656.25,3711312.51,5566968.76,5486075.87,5486075.87,80892.89,16178.58,55669.69,120384,6019.2,114364.8
IND,INC,Ba1,2018,USA,DE,1352858.27,2705716.55,4058574.82,3118710.76,3118710.76,939864.06,187972.81,40585.75,792477,39623.85,752853.15
IND,INC,Ba1,2018,USA,DE,1811287.36,3622574.71,5433862.07,4498262.84,4498262.84,935599.22,187119.84,54338.62,802818,40140.9,762677.1
FIN,INC,A1,2018,USA,DE,839256.81,1678513.61,2517770.42,1437407.55,1437407.55,1080362.87,216072.57,25177.7,889468,44473.4,844994.6
IND,INC,Ba1,2019,USA,DE,1642784.99,3285569.98,4928354.97,4851843.16,4851843.16,76511.81,15302.36,49283.55,110493,5524.65,104968.35
SOF,INC,A1,2019,USA,DE,1212276.35,2424552.7,3636829.05,3450856.92,3450856.92,185972.14,37194.43,36368.29,185146,9257.3,175888.7
SOF,INC,A1,2019,USA,DE,902110.46,1804220.92,2706331.38,2195964.27,2195964.27,510367.11,102073.42,27063.31,435357,21767.85,413589.15
IND,INC,A1,2019,USA,DE,346809.98,693619.95,1040429.93,603634.05,603634.05,436795.88,87359.18,10404.3,359841,17992.05,341848.95
IND,INC,A1,2019,USA,DE,1860306.67,3720613.34,5580920.01,5227767.76,5227767.76,353152.25,70630.45,55809.2,338331,16916.55,321414.45
IND,INC,A1,2019,USA,DE,270219.8,540439.61,810659.41,580002.65,580002.65,230656.76,46131.35,8106.59,192632,9631.6,183000.4
IND,INC,C,2019,USA,DE,1733905.37,3467810.75,5201716.12,4485632.57,4485632.57,716083.55,143216.71,52017.16,624884,31244.2,593639.8
IND,INC,C,2019,USA,DE,2687800.23,5375600.46,8063400.69,7577115.7,7577115.7,486284.99,97257,80634.01,469662,23483.1,446178.9
FIN,INC,A1,2019,USA,DE,3077218.89,6154437.77,9231656.66,9125987.37,9125987.37,105669.29,21133.86,92316.57,176852,8842.6,168009.4
IND,INC,C,2019,USA,DE,1555255.98,3110511.97,4665767.95,3904516.3,3904516.3,761251.65,152250.33,46657.68,655659,32782.95,622876.05
FIN,INC,A1,2019,USA,DE,1509032.89,3018065.78,4527098.67,3585072.4,3585072.4,942026.27,188405.25,45270.99,798892,39944.6,758947.4
FIN,INC,A1,2019,USA,DE,2015013.69,4030027.37,6045041.06,5323877.82,5323877.82,721163.24,144232.65,60450.41,637381,31869.05,605511.95
FIN,INC,A1,2019,USA,DE,587460.97,1174921.93,1762382.9,762187.69,762187.69,1000195.21,200039.04,17623.83,817780,40889,776891
FIN,INC,Ba1,2019,USA,DE,1438637.95,2877275.89,4315913.84,4209642.76,4209642.76,106271.08,21254.22,43159.14,128176,6408.8,121767.2
SOF,INC,C,2019,USA,DE,1661085.12,3322170.23,4983255.35,4011722.29,4011722.29,971533.06,194306.61,49832.55,827059,41352.95,785706.05
SOF,INC,C,2019,USA,DE,565978.44,1131956.88,1697935.33,1296504.52,1296504.52,401430.81,80286.16,16979.35,338124,16906.2,321217.8
FIN,INC,C,2019,USA,DE,2551393.38,5102786.77,7654180.15,6707052.4,6707052.4,947127.75,189425.55,76541.8,834244,41712.2,792531.8
FIN,INC,C,2019,USA,DE,2239709.9,4479419.79,6719129.69,5978415.06,5978415.06,740714.63,148142.93,67191.3,659763,32988.15,626774.85
FIN,INC,C,2019,USA,DE,2292296.96,4584593.91,6876890.87,6645108.26,6645108.26,231782.61,46356.52,68768.91,254195,12709.75,241485.25
SOF,INC,Ba1,2019,USA,DE,3434685.7,6869371.41,10304057.11,10260765.33,10260765.33,43291.79,8658.36,103040.57,137674,6883.7,130790.3
SOF,INC,Ba1,2019,USA,DE,2885403.34,5770806.68,8656210.02,7614642.65,7614642.65,1041567.37,208313.47,86562.1,919816,45990.8,873825.2
SOF,INC,Ba1,2019,USA,DE,2970469.49,5940938.99,8911408.48,7906192.34,7906192.34,1005216.14,201043.23,89114.08,893287,44664.35,848622.65
FIN,INC,C,2019,USA,DE,88523.41,177046.82,265570.23,117586.1,117586.1,147984.12,29596.82,2655.7,121043,6052.15,114990.85
SOF,INC,A1,2019,USA,DE,2932703.33,5865406.65,8798109.98,8429508.85,8429508.85,368601.13,73720.23,87981.1,382862,19143.1,363718.9
FIN,INC,A1,2019,USA,DE,2987338.3,5974676.6,8962014.9,8116472.58,8116472.58,845542.31,169108.46,89620.15,766054,38302.7,727751.3
FIN,INC,A1,2019,USA,DE,2791828.69,5583657.38,8375486.07,7663100.9,7663100.9,712385.17,142477.03,83754.86,653663,32683.15,620979.85
FIN,INC,A1,2019,USA,DE,3094797.89,6189595.79,9284393.68,8411182.35,8411182.35,873211.33,174642.27,92843.94,791413,39570.65,751842.35
IND,INC,A1,2019,USA,DE,910061.19,1820122.38,2730183.56,1638802.11,1638802.11,1091381.46,218276.29,27301.84,900407,45020.35,855386.65
IND,INC,A1,2019,USA,DE,2703800.48,5407600.96,8111401.44,7126846.46,7126846.46,984554.98,196911,81114.01,868758,43437.9,825320.1
IND,INC,Ba1,2019,USA,DE,1901343.52,3802687.04,5704030.57,5162158.45,5162158.45,541872.12,108374.42,57040.31,490538,24526.9,466011.1
IND,INC,Ba1,2019,USA,DE,1428393.23,2856786.45,4285179.68,3572065.67,3572065.67,713114,142622.8,42851.8,613343,30667.15,582675.85
IND,INC,Ba1,2019,USA,DE,1937649.81,3875299.62,5812949.44,5373143.8,5373143.8,439805.63,87961.13,58129.49,409974,20498.7,389475.3
IND,INC,Ba1,2019,USA,DE,2710075.53,5420151.06,8130226.59,7731063.17,7731063.17,399163.42,79832.68,81302.27,400633,20031.65,380601.35
IND,INC,Ba1,2019,USA,DE,2510590.6,5021181.19,7531771.79,7284566.43,7284566.43,247205.35,49441.07,75317.72,273082,13654.1,259427.9
IND,INC,C,2019,USA,DE,2486673.16,4973346.31,7460019.47,7326572.21,7326572.21,133447.26,26689.45,74600.19,181358,9067.9,172290.1
IND,INC,C,2019,USA,DE,532353.27,1064706.55,1597059.82,1222913.07,1222913.07,374146.75,74829.35,15970.6,315288,15764.4,299523.6
SOF,INC,C,2019,USA,DE,2752163.77,5504327.53,8256491.3,7291133.69,7291133.69,965357.61,193071.52,82564.91,854851,42742.55,812108.45
SOF,INC,A1,2019,USA,DE,1657670.04,3315340.08,4973010.12,4195426.5,4195426.5,777583.62,155516.72,49730.1,671797,33589.85,638207.15
SOF,INC,A1,2019,USA,DE,2078544.94,4157089.88,6235634.82,5220729.01,5220729.01,1014905.81,202981.16,62356.35,874281,43714.05,830566.95
SOF,INC,Ba1,2019,USA,DE,294442.04,588884.09,883326.13,256157.71,256157.71,627168.42,125433.68,8833.26,510568,25528.4,485039.6
IND,INC,Ba1,2019,USA,DE,1795887.52,3591775.05,5387662.57,4772247.1,4772247.1,615415.47,123083.09,53876.63,546209,27310.45,518898.55
FIN,INC,Ba1,2019,USA,DE,1166766.01,2333532.03,3500298.04,3295261.77,3295261.77,205036.27,41007.25,35002.98,199032,9951.6,189080.4
FIN,INC,Ba1,2019,USA,DE,1252261.13,2504522.25,3756783.38,2629159.42,2629159.42,1127623.96,225524.79,37567.83,939667,46983.35,892683.65
FIN,INC,Ba1,2019,USA,DE,1416390.37,2832780.74,4249171.11,3752254.5,3752254.5,496916.61,99383.32,42491.71,440025,22001.25,418023.75
FIN,INC,Ba1,2019,USA,DE,1356776.46,2713552.91,4070329.37,2933169.74,2933169.74,1137159.63,227431.93,40703.29,950431,47521.55,902909.45
FIN,INC,A1,2019,USA,DE,2030096.24,4060192.49,6090288.73,5025872.34,5025872.34,1064416.39,212883.28,60902.89,912436,45621.8,866814.2
FIN,INC,A1,2019,USA,DE,1021256.01,2042512.01,3063768.02,2568768.87,2568768.87,494999.15,98999.83,30637.68,426637,21331.85,405305.15
FIN,INC,A1,2019,USA,DE,1811972.97,3623945.95,5435918.92,5235472.91,5235472.91,200446.01,40089.2,54359.19,214716,10735.8,203980.2
IND,INC,C,2019,USA,DE,2667394.9,5334789.81,8002184.71,7271337.02,7271337.02,730847.69,146169.54,80021.85,664700,33235,631465
IND,INC,C,2019,USA,DE,958267.61,1916535.22,2874802.83,1997166.62,1997166.62,877636.21,175527.24,28748.03,730857,36542.85,694314.15
IND,INC,C,2019,USA,DE,472057.9,944115.81,1416173.71,312405.88,312405.88,1103767.83,220753.57,14161.74,897176,44858.8,852317.2
FIN,INC,C,2019,USA,DE,1492766.96,2985533.91,4478300.87,3449365.88,3449365.88,1028934.99,205787,44783.01,867931,43396.55,824534.45
IND,INC,A1,2019,USA,DE,1395095.14,2790190.28,4185285.42,3690206.48,3690206.48,495078.93,99015.79,41852.85,437916,21895.8,416020.2
SOF,INC,C,2019,USA,DE,1904059.16,3808118.32,5712177.48,5123758.45,5123758.45,588419.03,117683.81,57121.77,527857,26392.85,501464.15
SOF,INC,C,2019,USA,DE,2042130.55,4084261.1,6126391.65,5634044.05,5634044.05,492347.6,98469.52,61263.92,455142,22757.1,432384.9
SOF,INC,C,2019,USA,DE,1964708.64,3929417.27,5894125.91,5503711.23,5503711.23,390414.68,78082.94,58941.26,371273,18563.65,352709.35
SOF,INC,A1,2019,USA,DE,2472514.36,4945028.71,7417543.07,7144378.61,7144378.61,273164.46,54632.89,74175.43,292707,14635.35,278071.65
SOF,INC,A1,2019,USA,DE,2330748,4661495.99,6992243.99,6717999.54,6717999.54,274244.45,54848.89,69922.44,289318,14465.9,274852.1
SOF,INC,A1,2019,USA,DE,1659442.83,3318885.67,4978328.5,4366501.35,4366501.35,611827.14,122365.43,49783.28,539245,26962.25,512282.75
SOF,INC,A1,2019,USA,DE,1427978.74,2855957.48,4283936.22,3792782.92,3792782.92,491153.3,98230.66,42839.36,435762,21788.1,413973.9
FIN,INC,A1,2019,USA,DE,2086694.32,4173388.64,6260082.96,5828698.99,5828698.99,431383.96,86276.79,62600.83,407708,20385.4,387322.6
FIN,INC,A1,2019,USA,DE,723893.48,1447786.97,2171680.45,1826976.45,1826976.45,344703.99,68940.8,21716.8,297480,14874,282606
FIN,INC,C,2019,USA,DE,3231920.23,6463840.46,9695760.69,9332841.45,9332841.45,362919.24,72583.85,96957.61,387293,19364.65,367928.35
FIN,INC,C,2019,USA,DE,3097842.78,6195685.57,9293528.35,8548791.21,8548791.21,744737.15,148947.43,92935.28,688725,34436.25,654288.75
SOF,INC,Ba1,2019,USA,DE,480805.23,961610.46,1442415.69,246219.64,246219.64,1196196.05,239239.21,14424.16,971381,48569.05,922811.95
SOF,INC,Ba1,2019,USA,DE,484274.76,968549.52,1452824.29,273439.59,273439.59,1179384.7,235876.94,14528.24,958036,47901.8,910134.2
IND,INC,A1,2019,USA,DE,994989.39,1989978.78,2984968.17,1974102.77,1974102.77,1010865.4,202173.08,29849.68,838542,41927.1,796614.9
IND,INC,A1,2019,USA,DE,547146.37,1094292.73,1641439.1,837897.09,837897.09,803542.01,160708.4,16414.39,659248,32962.4,626285.6
FIN,INC,Ba1,2019,USA,DE,2199876.98,4399753.96,6599630.94,5669973.83,5669973.83,929657.11,185931.42,65996.31,809722,40486.1,769235.9
IND,INC,Ba1,2019,USA,DE,316995.24,633990.47,950985.71,114655.53,114655.53,836330.18,167266.04,9509.86,678574,33928.7,644645.3
SOF,INC,Ba1,2019,USA,DE,741461.18,1482922.35,2224383.53,1924615.82,1924615.82,299767.71,59953.54,22243.84,262058,13102.9,248955.1
SOF,INC,Ba1,2019,USA,DE,527112.29,1054224.58,1581336.87,751313.59,751313.59,830023.29,166004.66,15813.37,679832,33991.6,645840.4
SOF,INC,Ba1,2019,USA,DE,486480.17,972960.33,1459440.5,720566.01,720566.01,738874.49,147774.9,14594.4,605694,30284.7,575409.3
FIN,INC,Ba1,2019,USA,DE,1678555.9,3357111.81,5035667.71,4252071.06,4252071.06,783596.65,156719.33,50356.68,677234,33861.7,643372.3
FIN,INC,Ba1,2019,USA,DE,1407689.77,2815379.54,4223069.31,3683378.93,3683378.93,539690.38,107938.08,42230.69,473983,23699.15,450283.85
FIN,INC,Ba1,2019,USA,DE,1550959.13,3101918.27,4652877.4,4253495.87,4253495.87,399381.53,79876.31,46528.77,366034,18301.7,347732.3
IND,INC,A1,2019,USA,DE,1183629.72,2367259.44,3550889.16,2976906.52,2976906.52,573982.64,114796.53,35508.89,494695,24734.75,469960.25
IND,INC,C,2019,USA,DE,295541.09,591082.19,886623.28,682044.82,682044.82,204578.46,40915.69,8866.23,172529,8626.45,163902.55
IND,INC,C,2019,USA,DE,1322879.38,2645758.76,3968638.14,3515633.62,3515633.62,453004.52,90600.9,39686.38,402090,20104.5,381985.5
FIN,INC,C,2019,USA,DE,1481326.79,2962653.58,4443980.36,4260105.12,4260105.12,183875.25,36775.05,44439.8,191540,9577,181963
FIN,INC,C,2019,USA,DE,1860712.18,3721424.36,5582136.54,4962489.5,4962489.5,619647.04,123929.41,55821.37,551539,27576.95,523962.05
FIN,INC,C,2019,USA,DE,1647326.06,3294652.11,4941978.17,4407581.65,4407581.65,534396.52,106879.3,49419.78,476937,23846.85,453090.15
FIN,INC,A1,2019,USA,DE,2816999.53,5633999.06,8450998.59,7974036.07,7974036.07,476962.52,95392.5,84509.99,466080,23304,442776
SOF,INC,C,2019,USA,DE,3024177.3,6048354.59,9072531.89,8730921.04,8730921.04,341610.85,68322.17,90725.32,364014,18200.7,345813.3
FIN,INC,A1,2019,USA,DE,2529835.8,5059671.61,7589507.41,6784025,6784025,805482.41,161096.48,75895.07,720281,36014.05,684266.95
FIN,INC,A1,2019,USA,DE,2454799.46,4909598.93,7364398.39,7110114.62,7110114.62,254283.77,50856.75,73643.98,277071,13853.55,263217.45
SOF,INC,Ba1,2019,USA,DE,2228190.02,4456380.04,6684570.06,6272353.43,6272353.43,412216.62,82443.32,66845.7,396619,19830.95,376788.05
SOF,INC,Ba1,2019,USA,DE,2097324.12,4194648.24,6291972.36,5624123.27,5624123.27,667849.1,133569.82,62919.72,597199,29859.95,567339.05
SOF,INC,C,2019,USA,DE,437770.49,875540.98,1313311.47,80761.62,80761.62,1232549.86,246509.97,13133.11,999173,49958.65,949214.35
SOF,INC,C,2019,USA,DE,980982.13,1961964.25,2942946.38,2685496.96,2685496.96,257449.42,51489.88,29429.46,235389,11769.45,223619.55
SOF,INC,C,2019,USA,DE,2144188.75,4288377.5,6432566.25,5664339.58,5664339.58,768226.67,153645.33,64325.66,678907,33945.35,644961.65
FIN,INC,C,2019,USA,DE,1201931.28,2403862.55,3605793.83,2772342.5,2772342.5,833451.33,166690.27,36057.94,702819,35140.95,667678.05
FIN,INC,C,2019,USA,DE,1406759.97,2813519.95,4220279.92,3707295.92,3707295.92,512984,102596.8,42202.8,452590,22629.5,429960.5
FIN,INC,C,2019,USA,DE,1431837.71,2863675.41,4295513.12,3645932.03,3645932.03,649581.09,129916.22,42955.13,562620,28131,534489
FIN,INC,C,2019,USA,DE,1279255.62,2558511.25,3837766.87,2673733.96,2673733.96,1164032.91,232806.58,38377.67,969604,48480.2,921123.8
FIN,INC,C,2019,USA,DE,1505615.28,3011230.56,4516845.85,3538608.92,3538608.92,978236.93,195647.39,45168.46,827758,41387.9,786370.1
IND,INC,Ba1,2019,USA,DE,2083680.44,4167360.88,6251041.31,5179188.08,5179188.08,1071853.23,214370.65,62510.41,919993,45999.65,873993.35
IND,INC,Ba1,2019,USA,DE,2616943.82,5233887.64,7850831.46,7488474.36,7488474.36,362357.11,72471.42,78508.31,368394,18419.7,349974.3
IND,INC,A1,2019,USA,DE,2543905.1,5087810.2,7631715.3,6638258,6638258,993457.31,198691.46,76317.15,871083,43554.15,827528.85
IND,INC,Ba1,2019,USA,DE,2620210.49,5240420.98,7860631.47,7777453.12,7777453.12,83178.36,16635.67,78606.31,145149,7257.45,137891.55
IND,INC,A1,2019,USA,DE,2557632.88,5115265.76,7672898.64,7171709.87,7171709.87,501188.77,100237.75,76728.99,477680,23884,453796
IND,INC,C,2019,USA,DE,2566402.06,5132804.11,7699206.17,6616228.75,6616228.75,1082977.42,216595.48,76992.06,943374,47168.7,896205.3
SOF,INC,A1,2019,USA,DE,1382221.88,2764443.75,4146665.63,3364311.45,3364311.45,782354.18,156470.84,41466.66,667350,33367.5,633982.5
FIN,INC,Ba1,2019,USA,DE,1472135.57,2944271.14,4416406.71,3822885.54,3822885.54,593521.17,118704.23,44164.07,518981,25949.05,493031.95
FIN,INC,Ba1,2019,USA,DE,3352493.12,6704986.23,10057479.35,9624701.59,9624701.59,432777.76,86555.55,100574.79,446797,22339.85,424457.15
FIN,INC,Ba1,2019,USA,DE,5020989.74,10041979.49,15062969.23,14582946.35,14582946.35,480022.88,96004.58,150629.69,534648,26732.4,507915.6
IND,INC,C,2019,USA,DE,1394445.62,2788891.24,4183336.86,3462256.07,3462256.07,721080.79,144216.16,41833.37,618698,30934.9,587763.1
IND,INC,C,2019,USA,DE,2926901.12,5853802.24,8780703.35,8382069.65,8382069.65,398633.71,79726.74,87807.03,406714,20335.7,386378.3
IND,INC,C,2019,USA,DE,2154554.11,4309108.22,6463662.33,6197846.86,6197846.86,265815.47,53163.09,64636.62,277289,13864.45,263424.55
IND,INC,C,2019,USA,DE,2449937.23,4899874.46,7349811.7,7012376.84,7012376.84,337434.85,67486.97,73498.12,343446,17172.3,326273.7
SOF,INC,A1,2019,USA,DE,1262661.11,2525322.22,3787983.33,3154694.38,3154694.38,633288.96,126657.79,37879.83,544511,27225.55,517285.45
SOF,INC,A1,2019,USA,DE,1937004.44,3874008.88,5811013.31,5407400.98,5407400.98,403612.33,80722.47,58110.13,381000,19050,361950
SOF,INC,A1,2019,USA,DE,1929890.77,3859781.54,5789672.31,5170170.71,5170170.71,619501.6,123900.32,57896.72,553498,27674.9,525823.1
SOF,INC,A1,2019,USA,DE,2111055.62,4222111.23,6333166.85,6113032.68,6113032.68,220134.16,44026.83,63331.67,239439,11971.95,227467.05
SOF,INC,A1,2019,USA,DE,1776002.15,3552004.3,5328006.45,4835559.03,4835559.03,492447.42,98489.48,53280.06,447238,22361.9,424876.1
SOF,INC,A1,2019,USA,DE,1530813.35,3061626.71,4592440.06,4285231.81,4285231.81,307208.25,61441.65,45924.4,291691,14584.55,277106.45
FIN,INC,Ba1,2019,USA,DE,1918881.6,3837763.2,5756644.8,5285610.36,5285610.36,471034.44,94206.89,57566.45,434394,21719.7,412674.3
FIN,INC,Ba1,2019,USA,DE,2040700.61,4081401.22,6122101.84,5814678.11,5814678.11,307423.73,61484.75,61221.02,307160,15358,291802
FIN,INC,A1,2019,USA,DE,3310890.83,6621781.66,9932672.49,9781682.15,9781682.15,150990.34,30198.07,99326.72,220119,11005.95,209113.05
SOF,INC,Ba1,2019,USA,DE,3166647,6333294.01,9499941.01,8809430.27,8809430.27,690510.74,138102.15,94999.41,647408,32370.4,615037.6
IND,INC,A1,2019,USA,DE,1782532.11,3565064.21,5347596.32,4984792.52,4984792.52,362803.8,72560.76,53475.96,343719,17185.95,326533.05
IND,INC,A1,2019,USA,DE,665801.11,1331602.23,1997403.34,1476338.38,1476338.38,521064.96,104212.99,19974.03,436826,21841.3,414984.7
IND,INC,Ba1,2019,USA,DE,2010340.89,4020681.78,6031022.67,5793885.45,5793885.45,237137.22,47427.44,60310.23,250020,12501,237519
SOF,INC,C,2019,USA,DE,1040617.84,2081235.67,3121853.51,2492386.68,2492386.68,629466.83,125893.37,31218.54,534792,26739.6,508052.4
SOF,INC,A1,2019,USA,DE,1323042.98,2646085.96,3969128.94,3720669.31,3720669.31,248459.64,49691.93,39691.29,238459,11922.95,226536.05
SOF,INC,A1,2019,USA,DE,1297445.58,2594891.16,3892336.74,2898650.95,2898650.95,993685.79,198737.16,38923.37,833872,41693.6,792178.4
FIN,INC,A1,2019,USA,DE,3527703.35,7055406.7,10583110.05,10231408.93,10231408.93,351701.12,70340.22,105831.1,387192,19359.6,367832.4
FIN,INC,A1,2019,USA,DE,2645026.3,5290052.59,7935078.89,7711144.87,7711144.87,223934.01,44786.8,79350.79,258498,12924.9,245573.1
SOF,INC,Ba1,2019,USA,DE,3296558.51,6593117.01,9889675.52,9105793.96,9105793.96,783881.56,156776.31,98896.76,726002,36300.1,689701.9
FIN,INC,Ba1,2019,USA,DE,1328252.1,2656504.21,3984756.31,3737019.52,3737019.52,247736.8,49547.36,39847.56,238037,11901.85,226135.15
FIN,INC,Ba1,2019,USA,DE,1277991.6,2555983.19,3833974.79,3415606.98,3415606.98,418367.82,83673.56,38339.75,373034,18651.7,354382.3
FIN,INC,Ba1,2019,USA,DE,911099.13,1822198.26,2733297.39,1940723.61,1940723.61,792573.78,158514.76,27332.97,661392,33069.6,628322.4
IND,INC,C,2019,USA,DE,2709480.83,5418961.67,8128442.5,7192620.53,7192620.53,935821.97,187164.39,81284.42,829942,41497.1,788444.9
IND,INC,C,2019,USA,DE,1587002.77,3174005.55,4761008.32,4139934.68,4139934.68,621073.65,124214.73,47610.08,544469,27223.45,517245.55
IND,INC,Ba1,2019,USA,DE,399787.42,799574.84,1199362.26,1064956.79,1064956.79,134405.47,26881.09,11993.62,119518,5975.9,113542.1
FIN,INC,C,2019,USA,DE,3047755.02,6095510.05,9143265.07,8092427.14,8092427.14,1050837.94,210167.59,91432.65,932103,46605.15,885497.85
FIN,INC,C,2019,USA,DE,1211524.82,2423049.64,3634574.47,3064069.15,3064069.15,570505.32,114101.06,36345.74,492750,24637.5,468112.5
FIN,INC,C,2019,USA,DE,1050764.47,2101528.95,3152293.42,2554172.09,2554172.09,598121.33,119624.27,31522.93,510020,25501,484519
FIN,INC,C,2019,USA,DE,4517410.9,9034821.8,13552232.71,12755875.62,12755875.62,796357.09,159271.42,135522.33,772608,38630.4,733977.6
FIN,INC,C,2019,USA,DE,1129181.03,2258362.05,3387543.08,2714686.12,2714686.12,672856.96,134571.39,33875.43,572161,28608.05,543552.95
FIN,INC,C,2019,USA,DE,3231657.53,6463315.06,9694972.59,9124183.5,9124183.5,570789.09,114157.82,96949.73,553581,27679.05,525901.95
IND,INC,A1,2019,USA,DE,2999569.32,5999138.64,8998707.96,8128670.56,8128670.56,870037.4,174007.48,89987.08,786017,39300.85,746716.15
FIN,INC,C,2019,USA,DE,896576.74,1793153.48,2689730.22,1669808.1,1669808.1,1019922.12,203984.42,26897.3,842835,42141.75,800693.25
FIN,INC,C,2019,USA,DE,2845687.32,5691374.64,8537061.96,8044012.74,8044012.74,493049.23,98609.85,85370.62,479810,23990.5,455819.5
FIN,INC,C,2019,USA,DE,1305127.65,2610255.31,3915382.96,3781210.25,3781210.25,134172.71,26834.54,39153.83,146492,7324.6,139167.4
FIN,INC,A1,2019,USA,DE,2076792.2,4153584.4,6230376.6,5081216.31,5081216.31,1149160.29,229832.06,62303.77,981632,49081.6,932550.4
FIN,INC,A1,2019,USA,DE,3255805.62,6511611.23,9767416.85,9709910.81,9709910.81,57506.04,11501.21,97674.17,143679,7183.95,136495.05
FIN,INC,A1,2019,USA,DE,3003826.72,6007653.43,9011480.15,8455971.15,8455971.15,555509,111101.8,90114.8,534522,26726.1,507795.9
FIN,INC,A1,2019,USA,DE,2550466.6,5100933.2,7651399.81,7131999.8,7131999.8,519400,103880,76514,492034,24601.7,467432.3
FIN,INC,Ba1,2019,USA,DE,3290537.66,6581075.32,9871612.98,9780604.39,9780604.39,91008.59,18201.72,98716.13,171523,8576.15,162946.85
IND,INC,Ba1,2019,USA,DE,814493.89,1628987.78,2443481.67,1301846.44,1301846.44,1141635.23,228327.05,24434.82,937743,46887.15,890855.85
IND,INC,Ba1,2019,USA,DE,837898.87,1675797.74,2513696.62,2095904.07,2095904.07,417792.54,83558.51,25136.97,359371,17968.55,341402.45
SOF,INC,A1,2019,USA,DE,267427.23,534854.46,802281.69,475305.21,475305.21,326976.48,65395.3,8022.82,269604,13480.2,256123.8
SOF,INC,A1,2019,USA,DE,1774962.78,3549925.55,5324888.33,5218293.18,5218293.18,106595.15,21319.03,53248.88,138525,6926.25,131598.75
SOF,INC,A1,2019,USA,DE,472201.18,944402.36,1416603.55,1039633.59,1039633.59,376969.96,75393.99,14166.04,315742,15787.1,299954.9
IND,INC,A1,2019,USA,DE,844054.9,1688109.8,2532164.69,1336161.75,1336161.75,1196002.94,239200.59,25321.65,982124,49106.2,933017.8
IND,INC,A1,2019,USA,DE,2007606.86,4015213.72,6022820.58,5328620.84,5328620.84,694199.74,138839.95,60228.21,615588,30779.4,584808.6
SOF,INC,C,2019,USA,DE,2942883.71,5885767.41,8828651.12,8592803,8592803,235848.11,47169.62,88286.51,276965,13848.25,263116.75
SOF,INC,C,2019,USA,DE,2839951,5679902,8519853,7626169.91,7626169.91,893683.09,178736.62,85198.53,800145,40007.25,760137.75
SOF,INC,Ba1,2019,USA,DE,2869770.65,5739541.3,8609311.95,7668733.35,7668733.35,940578.6,188115.72,86093.12,838556,41927.8,796628.2
IND,INC,C,2019,USA,DE,3111820.99,6223641.98,9335462.97,8828646.26,8828646.26,506816.71,101363.34,93354.63,498808,24940.4,473867.6
SOF,INC,Ba1,2020,USA,DE,491343.3,982686.61,1474029.91,1038639.04,1038639.04,435390.88,87078.18,14740.3,363053,18152.65,344900.35
SOF,INC,Ba1,2020,USA,DE,576345.35,1152690.7,1729036.05,872581.5,872581.5,856454.55,171290.91,17290.36,702454,35122.7,667331.3
IND,INC,C,2020,USA,DE,1237656.51,2475313.02,3712969.53,2733340.4,2733340.4,979629.13,195925.83,37129.7,820833,41041.65,779791.35
IND,INC,C,2020,USA,DE,1276573.4,2553146.8,3829720.2,2679609.21,2679609.21,1150111,230022.2,38297.2,958386,47919.3,910466.7
IND,INC,C,2020,USA,DE,2806864.2,5613728.39,8420592.59,7468858.75,7468858.75,951733.84,190346.77,84205.93,845593,42279.65,803313.35
FIN,INC,C,2020,USA,DE,3225760.11,6451520.22,9677280.33,9248188.83,9248188.83,429091.5,85818.3,96772.8,440046,22002.3,418043.7
FIN,INC,C,2020,USA,DE,2876510.04,5753020.08,8629530.12,8072859.25,8072859.25,556670.87,111334.17,86295.3,531632,26581.6,505050.4
FIN,INC,C,2020,USA,DE,1476027.59,2952055.19,4428082.78,3877952.57,3877952.57,550130.22,110026.04,44280.83,484385,24219.25,460165.75
SOF,INC,A1,2020,USA,DE,1593521.13,3187042.26,4780563.39,3650319.18,3650319.18,1130244.21,226048.84,47805.63,952001,47600.05,904400.95
IND,INC,A1,2020,USA,DE,1612314.43,3224628.85,4836943.28,4195697.57,4195697.57,641245.71,128249.14,48369.43,561366,28068.3,533297.7
IND,INC,Ba1,2020,USA,DE,1951416.42,3902832.84,5854249.27,5706889.88,5706889.88,147359.38,29471.88,58542.49,176430,8821.5,167608.5
IND,INC,Ba1,2020,USA,DE,1852978.94,3705957.88,5558936.82,5078169.78,5078169.78,480767.04,96153.41,55589.37,440203,22010.15,418192.85
FIN,INC,A1,2020,USA,DE,678760.55,1357521.09,2036281.64,1854495.16,1854495.16,181786.48,36357.3,20362.82,165792,8289.6,157502.4
FIN,INC,A1,2020,USA,DE,1038271.87,2076543.73,3114815.6,2917469.55,2917469.55,197346.05,39469.21,31148.16,189025,9451.25,179573.75
