IndustryType_MLA_B1_IncomeStatement,OrgType_MLA_B1_IncomeStatement,CurrentRating_MLA_B1_IncomeStatement,ReportingYear_MLA_B1_IncomeStatement,ReportingRegion_MLA_B1_IncomeStatement,ReportingLocalRegion_MLA_B1_IncomeStatement,ProfitNonFinancial_Income,ProfitsOnDealing_Income,Total_Income,OtherExpenses_Expenditure,Total_Expenditure,OperatingProfit_MLA_B1_IncomeStatement,Taxation_MLA_B1_IncomeStatement,MinorityInterests_MLA_B1_IncomeStatement,Profit_MLA_B1_IncomeStatement,Dividends_MLA_B1_IncomeStatement,RetainedProfit_MLA_B1_IncomeStatement
SOF,INC,Ba1,2017,USA,DE,2830225.0,4896375.0,7318470.0,8951959.0,9172951.0,1169610.0,10430.1,63658.1,915678,20012.08,948699.0
FIN,INC,A1,2020,USA,DE,724793.0,7276054.0,2428409.0,3395434.0,9123459.0,961887.0,74965.81,4533.3,453528,33964.36,149836.0
SOF,INC,A1,2020,USA,DE,1418631.0,2562910.0,2809006.0,13510099.0,2054599.0,1072516.0,81663.4,87582.73,165176,38424.18,919492.0
SOF,LLC,A1,2019,USA,DE,1048220.0,3607582.0,1645680.0,10529641.0,11408010.0,706413.0,56445.89,5448.0,376424,47753.11,185446.0
FIN,INC,C,2017,USA,DE,3992204.0,3944794.0,2542154.0,12543922.0,5978312.0,861744.0,82428.14,45059.64,958909,45975.19,801745.0
IND,INC,Ba1,2020,USA,DE,541404.0,9337736.0,5578389.0,2442564.0,13544110.0,697746.0,185481.21,38448.42,703029,28725.63,352819.0
SOF,INC,Ba1,2017,USA,DE,905699.0,2747073.0,1014406.0,6489152.0,6919305.0,962214.0,5637.83,13929.94,610316,25312.65,478539.0
SOF,INC,Ba1,2017,USA,DE,1024817.0,4690919.0,1466113.0,11923935.0,659917.0,822391.0,188142.3,81393.02,987793,44300.03,924651.0
FIN,LLC,C,2017,USA,DE,2509272.0,5079177.0,2639041.0,13520826.0,7066882.0,1115109.0,198935.56,8520.93,998821,48032.7,922367.0
IND,LLC,Ba1,2017,USA,DE,1101064.0,7928352.0,2241794.0,5125709.0,14984170.0,1217815.0,5286.94,87544.04,903594,40748.29,153928.0
SOF,INC,A1,2017,USA,DE,1011777.0,3656750.0,5559553.0,6582651.0,7607805.0,1210532.0,137689.55,6014.34,495940,47965.33,925278.0
SOF,INC,Ba1,2017,USA,DE,627373.0,5443761.0,1363089.0,7370519.0,9155503.0,314415.0,152544.72,37120.03,108839,29823.03,606026.0
FIN,INC,Ba1,2019,USA,DE,2176284.0,9516350.0,301181.0,1654169.0,14466793.0,137521.0,10939.54,51878.87,494394,46085.95,941230.0
IND,LLC,C,2018,USA,DE,1921919.0,6068659.0,3939465.0,11243071.0,10227869.0,1021709.0,233841.13,27160.89,627568,49533.82,943701.0
SOF,INC,Ba1,2017,USA,DE,102535.0,2428151.0,2375018.0,8172559.0,10635026.0,1202158.0,222860.0,3558.88,997803,48121.8,885431.0
IND,INC,Ba1,2017,USA,DE,998976.0,2885837.0,3134518.0,13180599.0,5263052.0,862331.0,207930.98,102361.01,964927,11871.86,593052.0
SOF,INC,Ba1,2018,USA,DE,1355620.0,6358796.0,625037.0,9368842.0,7461937.0,853164.0,26573.18,45627.3,973869,47427.63,813591.0
SOF,INC,C,2017,USA,DE,220708.0,7442952.0,5217407.0,9655444.0,1179561.0,1130971.0,215566.9,27938.55,995895,49605.23,815019.0
SOF,LLC,Ba1,2017,USA,DE,1729490.0,10703343.0,1482802.0,2167988.0,10671316.0,374868.0,128808.74,103881.39,742363,16147.97,210567.0
FIN,INC,C,2020,USA,DE,1302134.0,7169822.0,1585118.0,9657026.0,6034757.0,759766.0,84322.93,7929.03,993805,31450.06,941539.0
SOF,INC,A1,2017,USA,DE,1074201.0,4018011.0,3555004.0,10812905.0,6055119.0,945400.0,99839.39,84680.26,654760,19799.91,838679.0
SOF,LLC,Ba1,2017,USA,DE,1200581.0,5926396.0,2951827.0,526759.0,13577430.0,647873.0,52214.2,8602.82,261035,10132.62,188474.0
FIN,INC,C,2017,USA,DE,501647.0,1471223.0,732739.0,15324951.0,10205968.0,782822.0,209613.27,72437.32,924650,43276.41,299858.0
FIN,INC,Ba1,2017,USA,DE,1664016.0,5640861.0,2941593.0,5220249.0,7436350.0,465289.0,10334.54,77928.07,159570,49749.59,643417.0
FIN,LLC,C,2019,USA,DE,2076968.0,3419477.0,10655686.0,16069415.0,12678812.0,211703.0,6995.22,59081.58,208396,7302.94,775734.0
IND,LLC,C,2017,USA,DE,1610887.0,1745659.0,6981819.0,1048313.0,5823548.0,1211203.0,129876.12,122234.59,931237,49205.52,876404.0
SOF,LLC,Ba1,2020,USA,DE,1330291.0,10591240.0,4764297.0,3105957.0,5615785.0,635353.0,71518.26,71615.1,754274,23872.88,824771.0
FIN,LLC,C,2019,USA,DE,2319881.0,769289.0,1894546.0,8831421.0,14469953.0,1180884.0,36015.09,31397.1,983593,49810.89,723878.0
FIN,INC,C,2017,USA,DE,2330775.0,10892972.0,2191300.0,5354296.0,9975949.0,887100.0,23925.35,3926.48,976123,8886.75,416341.0
FIN,LLC,A1,2019,USA,DE,1960379.0,7492210.0,3511646.0,1171045.0,1788186.0,1227199.0,12964.76,6844.35,701362,28815.74,936189.0
SOF,LLC,A1,2018,USA,DE,2179831.0,9828198.0,5620281.0,4055455.0,6831822.0,1057319.0,174672.05,115288.49,829460,45908.29,943786.0
SOF,INC,A1,2017,USA,DE,161815.0,11089918.0,2551136.0,3964622.0,6528233.0,1226271.0,8221.6,9001.17,708382,30035.74,862479.0
IND,INC,A1,2020,USA,DE,1492504.0,4177689.0,2531706.0,12098929.0,1898027.0,1193491.0,5220.88,39442.83,825482,46520.39,937937.0
SOF,INC,Ba1,2017,USA,DE,1387522.0,4454553.0,3239176.0,11609284.0,10676107.0,61789.0,130298.09,85474.59,830353,49873.36,726840.0
SOF,INC,C,2019,USA,DE,1737559.0,4089399.0,2416784.0,12342202.0,7097824.0,1121773.0,154098.85,90881.63,411828,49061.28,948361.0
FIN,LLC,A1,2020,USA,DE,5488733.0,3799156.0,7191665.0,13395376.0,16306664.0,262757.0,140466.45,36541.52,427235,49096.91,868480.0
SOF,INC,A1,2017,USA,DE,1209632.0,3696954.0,5213956.0,5166994.0,11307284.0,1018872.0,85059.77,9168.9,822990,49728.76,852565.0
FIN,LLC,Ba1,2018,USA,DE,642852.0,2989515.0,1069566.0,9862275.0,7907739.0,1089644.0,102004.78,24139.37,964636,27286.76,641581.0
IND,LLC,C,2019,USA,DE,2934042.0,7906485.0,5456708.0,5410917.0,12247972.0,1082036.0,168092.02,89928.28,260168,48134.09,906874.0
SOF,INC,A1,2017,USA,DE,1823921.0,10522342.0,5375102.0,6791403.0,6252878.0,1078607.0,31340.38,3829.55,735898,11131.7,525431.0
IND,INC,Ba1,2017,USA,DE,663216.0,5330416.0,481243.0,4406012.0,15773935.0,1195827.0,55104.8,3943.01,992110,47560.63,936911.0
SOF,INC,Ba1,2020,USA,DE,1037464.0,1461399.0,9003647.0,15731789.0,15011707.0,1204231.0,208972.06,48006.78,797259,47306.83,618151.0
FIN,LLC,Ba1,2017,USA,DE,1596848.0,5890712.0,4540123.0,12125254.0,12377373.0,504551.0,181498.58,84992.42,141364,43561.12,939472.0
IND,INC,Ba1,2019,USA,DE,5415202.0,1149573.0,2764923.0,11525129.0,6663947.0,636399.0,108872.93,23305.57,844150,46482.4,819277.0
SOF,INC,A1,2020,USA,DE,883653.0,4942462.0,4956588.0,15272639.0,10030833.0,50976.0,211102.11,12009.13,140124,28645.02,944169.0
SOF,INC,C,2019,USA,DE,338516.0,3345170.0,2359947.0,8973476.0,10791513.0,512606.0,26507.49,38330.99,626840,44997.09,820083.0
SOF,INC,Ba1,2017,USA,DE,131974.0,7484324.0,1318180.0,5276333.0,8972881.0,1184066.0,151639.36,45719.71,978836,48732.99,480957.0
SOF,LLC,A1,2020,USA,DE,1043160.0,2902201.0,398939.0,7967964.0,10564339.0,777028.0,13262.08,26184.47,866593,43769.17,200631.0
IND,INC,A1,2017,USA,DE,92445.0,4916276.0,793289.0,15198278.0,16146719.0,247105.0,235971.97,66501.47,152580,48936.53,842580.0
IND,INC,C,2019,USA,DE,3523044.0,6200726.0,3963894.0,4479705.0,13216396.0,1076981.0,85894.48,45452.16,107425,41898.52,941205.0
IND,INC,C,2019,USA,DE,3872935.0,4863734.0,2135189.0,9337815.0,14025288.0,1063970.0,186904.76,99920.86,943456,16514.47,758212.0
SOF,LLC,C,2018,USA,DE,2022514.0,11013336.0,3921264.0,9755786.0,16213282.0,398714.0,34136.96,20314.47,964793,7392.51,946805.0
IND,INC,A1,2017,USA,DE,3830294.0,6239207.0,4398429.0,2550995.0,15868561.0,403137.0,17031.92,29316.08,444554,21429.68,641980.0
FIN,LLC,Ba1,2018,USA,DE,1118811.0,2252684.0,4966203.0,1695810.0,654596.0,192774.0,125358.88,40974.97,998751,22173.74,478958.0
SOF,LLC,A1,2018,USA,DE,2494198.0,10921566.0,1020708.0,4090679.0,5392837.0,440380.0,61961.17,20033.85,996308,27617.23,896548.0
SOF,INC,Ba1,2020,USA,DE,693589.0,7804343.0,5506567.0,3017496.0,11255390.0,912747.0,237228.74,27715.97,980386,45198.95,261860.0
SOF,INC,C,2017,USA,DE,1098931.0,8209770.0,2981797.0,7973178.0,9847287.0,1131557.0,79388.94,37124.35,140250,47522.07,926342.0
SOF,INC,Ba1,2017,USA,DE,507739.0,10938531.0,8895474.0,13498454.0,7816974.0,243984.0,62296.19,98052.83,130528,40505.93,938463.0
IND,LLC,Ba1,2017,USA,DE,586371.0,3832393.0,4120620.0,964508.0,8885369.0,1140660.0,23052.32,53313.21,885302,7725.57,334533.0
SOF,INC,A1,2018,USA,DE,807491.0,6269053.0,3941654.0,8158176.0,16081254.0,762446.0,94718.5,55263.12,830322,36234.01,786731.0
IND,INC,A1,2020,USA,DE,4076653.0,2565240.0,7001229.0,1667730.0,12755657.0,796016.0,11624.41,43210.78,834763,13286.98,873180.0
IND,INC,Ba1,2018,USA,DE,4027622.0,10493597.0,13465752.0,4930786.0,14427866.0,857073.0,237547.21,121241.32,829454,10313.56,769765.0
FIN,LLC,C,2017,USA,DE,1411419.0,6283268.0,1407290.0,13842173.0,11665636.0,662656.0,112269.98,21085.69,617446,47278.63,941384.0
SOF,LLC,A1,2017,USA,DE,1088670.0,6011674.0,9367114.0,9817403.0,13837809.0,772114.0,111123.05,47021.81,281152,27640.26,395841.0
SOF,LLC,Ba1,2018,USA,DE,3079819.0,10946603.0,1746478.0,3205440.0,16012652.0,1157832.0,127759.2,58611.12,992206,45910.5,678586.0
SOF,INC,C,2017,USA,DE,547809.0,4962747.0,1536757.0,11291745.0,7715323.0,470732.0,52138.24,44820.52,963522,21695.26,658430.0
IND,INC,C,2017,USA,DE,2030940.0,3076227.0,6410636.0,5433075.0,9453545.0,991782.0,49740.33,59145.46,931341,44354.89,948358.0
SOF,LLC,Ba1,2017,USA,DE,1180519.0,3939785.0,3933090.0,8246743.0,10817503.0,674721.0,123283.63,44028.53,470215,49557.89,921882.0
SOF,INC,A1,2019,USA,DE,1823542.0,2443118.0,545715.0,15682847.0,11840930.0,593938.0,149126.56,44868.16,117665,38274.03,937731.0
FIN,INC,A1,2018,USA,DE,128581.0,2881520.0,2015394.0,10054113.0,1419909.0,546108.0,148748.39,13272.86,599122,41867.85,722879.0
IND,LLC,Ba1,2018,USA,DE,795952.0,6185896.0,5348058.0,2406415.0,6125332.0,794638.0,62780.93,97222.91,474035,27350.82,936729.0
IND,INC,A1,2019,USA,DE,3135547.0,3380901.0,4833170.0,10343419.0,13675545.0,977488.0,93688.73,20487.23,766666,13044.77,868813.0
SOF,LLC,A1,2020,USA,DE,1469210.0,5706864.0,313247.0,8046946.0,12604595.0,1198888.0,95909.6,28853.13,997790,48574.55,910579.0
SOF,LLC,Ba1,2017,USA,DE,222276.0,11119879.0,1692374.0,6326702.0,12953533.0,971185.0,4821.17,26882.92,760267,45362.59,318342.0
FIN,LLC,C,2017,USA,DE,3128870.0,7739903.0,1957251.0,11127150.0,7171965.0,1177964.0,134607.91,55233.21,962616,31809.69,816964.0
SOF,LLC,Ba1,2020,USA,DE,177799.0,4140164.0,1735556.0,15956503.0,8514614.0,1191304.0,81005.33,125297.86,974295,47814.56,609099.0
IND,INC,Ba1,2017,USA,DE,1510193.0,11114680.0,1939840.0,9647943.0,11252861.0,1114964.0,130121.13,9337.4,981725,25053.59,705767.0
IND,INC,A1,2020,USA,DE,3123466.0,11045953.0,5407752.0,9640589.0,2190985.0,1091906.0,66631.77,16363.17,958997,6474.46,938389.0
SOF,INC,Ba1,2017,USA,DE,1062911.0,11040212.0,2938808.0,13343762.0,11025038.0,1173818.0,8163.68,34070.23,800012,19289.28,837204.0
IND,INC,Ba1,2018,USA,DE,505600.0,6037990.0,2048541.0,15527467.0,6916891.0,1225355.0,106520.2,35143.12,932002,48988.29,654500.0
SOF,INC,C,2017,USA,DE,445186.0,2818319.0,2342425.0,7876504.0,9492764.0,1213386.0,15255.42,10164.12,653294,36636.73,908753.0
IND,INC,Ba1,2020,USA,DE,2810993.0,4441313.0,3107748.0,13613671.0,10853990.0,412076.0,12526.5,39647.97,450237,11125.38,931271.0
FIN,LLC,Ba1,2020,USA,DE,4111731.0,11085907.0,4607035.0,2762983.0,6326555.0,1044362.0,12246.63,11998.7,859123,12496.85,903333.0
IND,LLC,A1,2020,USA,DE,3383672.0,1987663.0,1213462.0,15824442.0,8517836.0,858341.0,9108.7,86432.64,818043,45747.55,810293.0
SOF,INC,A1,2017,USA,DE,2912161.0,10411387.0,1601225.0,6284697.0,12977235.0,665394.0,115665.35,12152.23,663054,34462.12,661940.0
SOF,LLC,Ba1,2018,USA,DE,1379768.0,9544381.0,3536125.0,7153593.0,5134274.0,888961.0,223148.53,43423.25,926208,22163.8,871927.0
FIN,INC,Ba1,2017,USA,DE,152249.0,10213119.0,1935373.0,13544974.0,1374212.0,1194182.0,50684.1,75886.99,149326,47345.35,837120.0
SOF,INC,C,2020,USA,DE,2300772.0,11037896.0,5102295.0,3808573.0,11668818.0,1084406.0,180937.19,123254.59,987609,11317.85,557203.0
FIN,LLC,A1,2017,USA,DE,843339.0,4885074.0,479508.0,3384774.0,5621406.0,808917.0,37333.76,10462.51,882740,31823.16,727097.0
FIN,LLC,C,2019,USA,DE,5267567.0,7275801.0,357660.0,9994024.0,15817704.0,453647.0,46953.9,102367.65,946271,44022.45,418878.0
SOF,INC,Ba1,2019,USA,DE,2305304.0,3633140.0,2752235.0,6197348.0,204387.0,1089552.0,215872.95,69188.38,986525,44666.93,934889.0
SOF,LLC,Ba1,2017,USA,DE,132141.0,10898859.0,703264.0,15923611.0,11091384.0,961548.0,104473.11,4793.64,996391,36476.86,865042.0
IND,LLC,A1,2020,USA,DE,4150242.0,8176347.0,682246.0,4663519.0,10702589.0,863096.0,94371.61,33926.73,558288,40223.97,642077.0
IND,LLC,Ba1,2018,USA,DE,659506.0,8127484.0,4990891.0,4189191.0,16250988.0,1118913.0,194690.57,107559.21,833403,9089.03,257809.0
IND,INC,Ba1,2017,USA,DE,2790237.0,9087284.0,982501.0,14321968.0,11579758.0,760824.0,178685.07,50136.46,984992,49458.04,944604.0
SOF,INC,A1,2020,USA,DE,911299.0,8630956.0,10985934.0,8851605.0,11137157.0,706853.0,10712.79,34370.9,533508,44070.35,928683.0
SOF,INC,A1,2018,USA,DE,1098634.0,5796061.0,7273468.0,9582473.0,6816559.0,1134019.0,186914.09,32682.2,734129,36633.38,925653.0
SOF,INC,Ba1,2018,USA,DE,811551.0,4123650.0,4504375.0,11994074.0,11056828.0,1032585.0,130099.68,5251.87,668170,48258.47,946257.0
IND,INC,Ba1,2020,USA,DE,2109236.0,3431518.0,1677474.0,14485229.0,7338596.0,560582.0,69181.82,21961.1,860018,48217.65,921656.0
SOF,INC,A1,2019,USA,DE,907884.0,10513226.0,2280498.0,10409913.0,16122069.0,1019198.0,7588.46,74781.44,773208,43432.03,894961.0
IND,LLC,Ba1,2017,USA,DE,2734971.0,10421924.0,1483816.0,9602888.0,13274312.0,1173370.0,6706.45,9000.29,216883,46006.1,886588.0
IND,INC,C,2017,USA,DE,164075.0,8169391.0,4881624.0,12995087.0,2677714.0,766593.0,49934.25,51940.92,765280,44360.28,946991.0
IND,INC,A1,2017,USA,DE,2232687.0,10527403.0,9622731.0,12205517.0,3813304.0,1213405.0,47731.92,81124.96,593977,42124.23,947449.0
IND,LLC,C,2020,USA,DE,1686607.0,5493354.0,1424061.0,5861395.0,6347257.0,1120947.0,11672.94,38733.73,276922,47118.07,893288.0
SOF,INC,Ba1,2018,USA,DE,3777292.0,6376507.0,3703735.0,9119109.0,9070489.0,1225952.0,77088.99,24467.55,918156,48770.8,944020.0
SOF,INC,A1,2017,USA,DE,931180.0,4962890.0,10517907.0,9610021.0,15995138.0,1191404.0,38002.31,73907.67,762370,49910.78,944837.0
SOF,LLC,Ba1,2020,USA,DE,2954707.0,8915630.0,1901239.0,4996358.0,8164505.0,776492.0,175988.65,27435.14,859706,31741.67,824720.0
IND,INC,C,2017,USA,DE,758259.0,3249478.0,3399062.0,11345739.0,8738917.0,411957.0,94675.19,54111.28,894638,48836.83,827840.0
IND,INC,C,2020,USA,DE,2288997.0,7485776.0,1977849.0,7953688.0,9394161.0,63842.0,119924.37,10270.29,413605,27329.12,710716.0
SOF,INC,A1,2017,USA,DE,2618539.0,6167548.0,2244918.0,5250766.0,14293463.0,1210610.0,6937.79,68262.04,747560,47229.98,941602.0
SOF,INC,Ba1,2019,USA,DE,781999.0,6016912.0,4722970.0,6325842.0,6623461.0,1216481.0,178511.04,70867.92,902982,9921.97,902482.0
SOF,LLC,A1,2018,USA,DE,2881701.0,4828539.0,3117636.0,10988881.0,9822126.0,1132929.0,37758.26,110034.94,984803,15864.07,357326.0
IND,INC,Ba1,2017,USA,DE,1536860.0,5741998.0,1503110.0,16306600.0,10711975.0,1090853.0,64220.03,6113.39,204924,45812.59,750817.0
IND,INC,A1,2017,USA,DE,705225.0,10382885.0,5438196.0,3995041.0,15201717.0,445949.0,101889.75,56335.43,860935,5373.12,424291.0
SOF,INC,A1,2020,USA,DE,1343113.0,3862260.0,622760.0,2951177.0,6214556.0,1211228.0,32671.47,10249.57,904923,38400.75,635629.0
SOF,INC,Ba1,2017,USA,DE,4072235.0,4855431.0,7723507.0,12922400.0,11778517.0,976869.0,68884.34,29458.85,456307,5244.77,833071.0
SOF,INC,Ba1,2017,USA,DE,2359413.0,7007858.0,2281223.0,5670094.0,16251551.0,1061488.0,146115.59,33105.88,505054,48195.94,535917.0
IND,INC,A1,2020,USA,DE,2087079.0,893123.0,2520237.0,14567305.0,5830782.0,1217589.0,115557.84,36299.68,667961,47267.44,905115.0
SOF,LLC,C,2018,USA,DE,857508.0,8104965.0,10112167.0,12426782.0,4566535.0,1210721.0,4136.39,27859.7,127754,32691.03,602056.0
IND,INC,A1,2017,USA,DE,867663.0,3398512.0,7849130.0,8996788.0,9717577.0,30994.0,235447.35,50633.9,791200,34115.98,828162.0
SOF,LLC,Ba1,2020,USA,DE,1090613.0,6512612.0,1161835.0,12441910.0,9581201.0,696796.0,241047.23,30317.68,824260,27018.83,936195.0
SOF,INC,Ba1,2017,USA,DE,142081.0,1147412.0,4348154.0,4315294.0,6997455.0,906203.0,103142.14,32873.04,365818,37408.55,766325.0
SOF,INC,Ba1,2017,USA,DE,1635101.0,8064589.0,3308504.0,9153993.0,7295510.0,1043085.0,140271.4,67964.45,264941,20744.85,802638.0
IND,INC,C,2017,USA,DE,1434075.0,2209299.0,8555156.0,1836943.0,15612717.0,709055.0,15138.03,19710.28,108764,30343.28,424039.0
SOF,LLC,Ba1,2020,USA,DE,946854.0,4500323.0,2467982.0,3594623.0,5656669.0,1226841.0,152791.92,5884.59,995575,46827.34,533945.0
SOF,LLC,Ba1,2019,USA,DE,112162.0,5107103.0,1371948.0,2223623.0,2306553.0,1115481.0,175542.53,3747.67,961599,28306.77,940233.0
SOF,INC,A1,2017,USA,DE,1718994.0,11111774.0,4194659.0,5486772.0,12706222.0,90557.0,80182.36,116745.53,369705,34561.27,712813.0
FIN,LLC,C,2020,USA,DE,1540417.0,3430844.0,7846586.0,6594743.0,5082651.0,585939.0,104210.86,28498.13,997638,46774.72,310256.0
IND,LLC,C,2017,USA,DE,1766720.0,10444556.0,900300.0,4182770.0,6310996.0,391621.0,127361.0,3237.19,683060,28812.28,906850.0
SOF,INC,A1,2020,USA,DE,1566670.0,4220120.0,459747.0,2470097.0,5358349.0,740005.0,13057.12,10141.63,248912,25667.8,881708.0
SOF,LLC,Ba1,2017,USA,DE,443289.0,441687.0,6140620.0,12812029.0,9431517.0,1101499.0,8148.67,50501.58,278987,44589.56,452191.0
FIN,INC,A1,2020,USA,DE,1619364.0,7138285.0,13285077.0,8493971.0,6028771.0,838774.0,24942.63,41980.84,563840,47307.86,747643.0
SOF,INC,C,2017,USA,DE,2477563.0,6068000.0,341680.0,9279653.0,9755805.0,1142182.0,196501.74,41168.74,966086,5930.0,599479.0
FIN,INC,C,2019,USA,DE,2232846.0,2739097.0,1187284.0,13518475.0,12445605.0,670824.0,118639.76,54992.37,996415,45057.0,826473.0
SOF,INC,A1,2019,USA,DE,1013964.0,7079145.0,662614.0,7371180.0,6856792.0,612015.0,28825.71,47425.66,503509,40161.06,674985.0
FIN,LLC,A1,2017,USA,DE,1725690.0,6988327.0,3871772.0,5411268.0,2928020.0,279563.0,97891.63,13323.69,631770,36395.6,672559.0
FIN,INC,Ba1,2017,USA,DE,2311928.0,2871868.0,395008.0,2588064.0,3804574.0,1042543.0,11797.84,19108.53,113769,25909.87,701306.0
FIN,LLC,C,2019,USA,DE,3521301.0,3467321.0,8056228.0,2211363.0,13092190.0,1055782.0,55510.36,23086.37,392786,22017.66,565347.0
IND,LLC,A1,2019,USA,DE,2979146.0,8871838.0,2414989.0,8661653.0,15349387.0,762407.0,35318.85,26361.69,217494,44138.07,926292.0
IND,INC,A1,2020,USA,DE,2590785.0,4762512.0,4722040.0,9829305.0,5804874.0,1230641.0,168652.84,2918.28,752116,49926.41,949100.0
FIN,INC,A1,2020,USA,DE,1739253.0,8255900.0,6145922.0,9448481.0,3544664.0,1147709.0,120234.76,4202.4,871529,38491.81,948769.0
SOF,LLC,A1,2018,USA,DE,163393.0,4664241.0,428550.0,4131544.0,1464051.0,1169557.0,21904.01,11928.18,988194,43889.95,940530.0
SOF,INC,C,2018,USA,DE,583186.0,2907660.0,4660562.0,8187002.0,9457934.0,1149360.0,213644.49,33064.82,939431,5939.9,948461.0
FIN,INC,C,2020,USA,DE,981600.0,11032986.0,1228558.0,6917717.0,4650138.0,1201680.0,79146.29,82347.56,953848,39025.93,606702.0
IND,INC,C,2020,USA,DE,590767.0,5598200.0,970941.0,4309438.0,12781005.0,919873.0,168747.63,112382.07,953454,7241.98,717428.0
FIN,LLC,C,2019,USA,DE,3466289.0,9026404.0,1760586.0,5343313.0,11146699.0,847115.0,5870.15,127607.62,546610,22544.77,946629.0
SOF,INC,C,2020,USA,DE,3618085.0,10716247.0,3537921.0,9709637.0,11064495.0,277145.0,51436.55,61548.78,759355,35503.48,948272.0
SOF,INC,Ba1,2017,USA,DE,925280.0,9247128.0,316326.0,7139417.0,5752141.0,821891.0,5533.6,6480.55,998411,49955.14,628979.0
FIN,INC,C,2019,USA,DE,3235432.0,10162529.0,1523898.0,6534927.0,8197075.0,841021.0,6514.79,25622.64,659713,45437.37,876166.0
SOF,LLC,Ba1,2018,USA,DE,172130.0,2916420.0,2416708.0,5126653.0,10381115.0,334249.0,5751.57,31410.56,800601,42434.6,243942.0
SOF,INC,Ba1,2017,USA,DE,1475691.0,8247741.0,2820386.0,14651655.0,15101327.0,246775.0,124477.98,47245.72,926127,24228.05,545979.0
SOF,INC,A1,2020,USA,DE,3565239.0,5645074.0,826747.0,23389.0,6585504.0,769897.0,161196.71,5930.71,968921,33179.49,945556.0
FIN,INC,C,2018,USA,DE,2444501.0,3980648.0,6026054.0,5525411.0,7972221.0,808871.0,12190.99,53661.65,608841,46238.27,941181.0
IND,INC,C,2020,USA,DE,4222858.0,5966167.0,1967317.0,1660750.0,9179189.0,1154514.0,49247.28,82346.48,916001,31918.43,947863.0
FIN,INC,C,2019,USA,DE,1639160.0,4267847.0,1969365.0,4593945.0,3475839.0,1207384.0,175812.41,35058.58,204369,47167.19,98311.0
SOF,INC,Ba1,2018,USA,DE,115685.0,7729235.0,477600.0,6937714.0,11646529.0,1182967.0,16958.11,9655.92,963572,20175.11,235344.0
SOF,LLC,Ba1,2017,USA,DE,1616309.0,8195239.0,683939.0,2437485.0,6186561.0,1187558.0,33359.49,42099.4,816343,40655.4,946545.0
SOF,INC,Ba1,2020,USA,DE,170287.0,4140240.0,3122103.0,10775989.0,8041392.0,994981.0,118596.39,31788.17,520949,40833.41,899638.0
SOF,LLC,Ba1,2020,USA,DE,1947475.0,7561300.0,2960079.0,4868768.0,5600005.0,1100330.0,5676.85,22419.03,154020,36007.24,925445.0
FIN,LLC,A1,2020,USA,DE,4159145.0,6916778.0,5076933.0,8934326.0,16180265.0,1165197.0,153912.68,3983.82,958882,27687.84,899157.0
SOF,INC,A1,2017,USA,DE,299435.0,9272191.0,741054.0,4341250.0,4257093.0,176325.0,77747.13,40279.0,746277,21480.84,124936.0
SOF,INC,A1,2020,USA,DE,1939416.0,6107675.0,6011650.0,5773617.0,4061959.0,915367.0,5680.0,18819.68,258030,43696.99,929298.0
SOF,LLC,A1,2017,USA,DE,2416281.0,3803181.0,2892121.0,5242609.0,10303023.0,454461.0,108369.09,125675.0,128166,49133.96,907641.0
IND,INC,Ba1,2017,USA,DE,2104490.0,4363538.0,362161.0,9845721.0,4441205.0,966286.0,7262.09,31710.64,384612,49894.4,934967.0
FIN,INC,A1,2017,USA,DE,504412.0,10813727.0,3984207.0,6263470.0,1711413.0,107387.0,162938.58,15516.62,890780,49353.24,268962.0
IND,LLC,Ba1,2019,USA,DE,2258058.0,6147008.0,3775838.0,2888276.0,4143048.0,800345.0,6684.82,3355.17,915320,49023.41,602030.0
FIN,INC,C,2019,USA,DE,831055.0,3025011.0,4287236.0,6087723.0,14963007.0,1181797.0,56261.25,17854.61,301652,43251.22,692993.0
FIN,INC,C,2020,USA,DE,3268236.0,6438852.0,9698930.0,8430709.0,8935354.0,914331.0,11896.76,67698.38,858550,49800.9,913727.0
SOF,INC,C,2019,USA,DE,880110.0,4653694.0,696486.0,7716739.0,12456297.0,585981.0,181705.83,40171.19,336402,32745.17,821951.0
SOF,LLC,A1,2018,USA,DE,1593342.0,7671956.0,469521.0,2714367.0,6565397.0,946246.0,9842.49,72333.47,714935,30953.83,925946.0
FIN,INC,A1,2017,USA,DE,3106108.0,1800210.0,11512746.0,15285855.0,11320492.0,545818.0,181549.15,47443.98,835291,47144.64,442229.0
SOF,LLC,C,2019,USA,DE,93474.0,9821793.0,361024.0,8588494.0,8989193.0,172158.0,230694.16,43020.45,393379,15482.21,922630.0
SOF,INC,A1,2018,USA,DE,1838274.0,8861365.0,3258694.0,11915405.0,16306664.0,1217602.0,211800.88,77472.77,929294,33594.17,778227.0
SOF,INC,C,2019,USA,DE,545621.0,9853599.0,8806119.0,12826620.0,6909571.0,285697.0,168058.77,67464.87,106459,25009.06,926749.0
SOF,INC,C,2020,USA,DE,129996.0,5008301.0,1630242.0,2736447.0,4626900.0,1005633.0,224641.76,80831.19,704005,9200.57,925000.0
SOF,LLC,C,2017,USA,DE,469608.0,4438355.0,364815.0,6237937.0,6704197.0,1136767.0,68835.72,27038.52,937015,34692.79,897662.0
