IndustryType_MLA_B1_IncomeStatement,OrgType_MLA_B1_IncomeStatement,CurrentRating_MLA_B1_IncomeStatement,ReportingYear_MLA_B1_IncomeStatement,ReportingRegion_MLA_B1_IncomeStatement,ReportingLocalRegion_MLA_B1_IncomeStatement,ProfitNonFinancial_Income,ProfitsOnDealing_Income,Total_Income,OtherExpenses_Expenditure,Total_Expenditure,OperatingProfit_MLA_B1_IncomeStatement,Taxation_MLA_B1_IncomeStatement,MinorityInterests_MLA_B1_IncomeStatement,Profit_MLA_B1_IncomeStatement,Dividends_MLA_B1_IncomeStatement,RetainedProfit_MLA_B1_IncomeStatement
SOF,LLC,A1,2017,USA,DE,173154,940217,1857763,21279,10811684,96417,84202.56,13441.35,832576,5183.61,147492
SOF,INC,C,2018,USA,DE,2704155,1735164,803177,6795137,8267634,411845,7575.79,121633.05,983738,5488.75,948270
SOF,INC,C,2018,USA,DE,1530818,2612475,2819717,5436853,5245338,918646,196794.83,33195.18,670486,6095.37,98713
IND,INC,A1,2018,USA,DE,1022416,1971163,3368267,5921538,6882371,336612,114247.41,43224.8,984564,49405.14,675196
IND,INC,C,2018,USA,DE,1413130,4880308,7218517,6444040,8476125,627737,152641.54,29621.24,756690,7660.18,382626
SOF,LLC,A1,2019,USA,DE,3546897,4365360,6859726,3579150,7080448,135739,197541.79,24131.22,770803,5753.04,736594
IND,INC,Ba1,2019,USA,DE,1461517,5858937,3324782,4292759,2559295,644082,204565.88,94207.68,390407,14368.23,944253
FIN,INC,C,2020,USA,DE,2520062,1379615,5588042,5487504,9447920,375658,75833.88,67417.89,528650,5734.28,728880
IND,INC,A1,2020,USA,DE,227633,5081237,7820131,4523891,11456873,761868,239587.97,85879.46,671114,12206.29,588760
SOF,LLC,C,2020,USA,DE,1187810,4716642,6918072,3131357,9059613,1011496,244688.65,15314.85,773296,11251.54,827684
FIN,LLC,Ba1,2019,USA,DE,1678622,1242479,4889022,4523967,12744068,587099,98562.38,31104.21,102188,41843.21,708396
SOF,LLC,Ba1,2017,USA,DE,2319106,6019916,4103289,961580,9223826,191975,121591.29,34173.99,977392,6026.77,779552
IND,LLC,Ba1,2017,USA,DE,327050,788844,3360264,1638569,12443370,1104343,165094.87,54811.67,925996,35874.85,946051
SOF,INC,A1,2019,USA,DE,539721,3190845,1087341,415764,8460061,266381,108221.2,22327.37,949432,5331.15,911197
FIN,LLC,A1,2017,USA,DE,811760,293408,12078834,382688,11894442,944466,202964.48,23660.93,986274,6555.64,630050
IND,LLC,Ba1,2018,USA,DE,1092054,1492584,5756654,15231,11751309,236655,12039.22,40213.22,992280,5113.3,845120
FIN,INC,C,2017,USA,DE,1015592,1589176,6987441,49068,7907728,139375,179698.49,88626.16,986392,36382.7,949053
IND,INC,C,2018,USA,DE,448570,3218768,3335511,6535630,9103512,173393,185398.36,23742.84,998996,5141.18,116610
FIN,LLC,Ba1,2020,USA,DE,1319651,5959879,8315878,2934036,4784121,671872,194880.24,49992.86,180806,11114.35,605267
IND,INC,Ba1,2017,USA,DE,1537305,2729630,13667376,820469,7402436,850115,33683.4,27276.24,986174,8497.26,158173
FIN,INC,C,2018,USA,DE,123105,3482247,9701552,2449505,5744613,415300,223852.7,36796.41,620052,13078.75,902965
IND,LLC,Ba1,2017,USA,DE,256155,3483315,8493760,3058880,5939648,601878,110529.9,71852.95,517007,7232.71,669245
IND,LLC,Ba1,2017,USA,DE,1831086,4693285,7328280,16284414,11620554,79368,147674.5,58141.22,299726,44438.46,711117
SOF,INC,Ba1,2017,USA,DE,475008,2872692,3806256,690662,7748040,721025,140000.85,18250.08,995978,45411.9,948842
IND,INC,A1,2018,USA,DE,844351,5776450,5318053,5217925,7880052,143706,237204.38,55737.82,984381,23475.12,665328
SOF,INC,C,2017,USA,DE,1407118,931023,11188590,9788542,2275074,527433,242987.25,22979.98,920747,12376.73,104995
SOF,LLC,A1,2019,USA,DE,664636,1677844,5684830,5120235,11368118,679999,11696.58,54432.54,998970,8582.25,501793
IND,LLC,Ba1,2020,USA,DE,1744436,3215612,7562098,1677882,9592496,529022,236384.25,65265.14,998862,5429.44,919352
IND,INC,Ba1,2020,USA,DE,333661,1092820,10544338,580818,12724001,654797,151144.04,3699.81,330125,42723.05,839007
SOF,INC,A1,2019,USA,DE,1861689,3638101,5891926,8811519,8622298,327321,113651.84,80753.87,734048,5967.76,743839
IND,LLC,C,2019,USA,DE,575560,1856234,2509912,5878791,12066745,27666,26467.99,8257.36,870284,7267.25,483806
SOF,INC,C,2018,USA,DE,2786759,2625707,14524400,2564703,3013303,646231,117935.99,20862.7,977101,18413.46,142337
SOF,LLC,Ba1,2017,USA,DE,787078,6281992,11659186,10796711,7438965,240295,112451.55,53986.5,918525,40187.81,153725
IND,LLC,C,2019,USA,DE,1062088,3760260,3709827,244331,7947147,430223,210776.96,30323.37,119579,6536.26,918467
SOF,LLC,C,2017,USA,DE,1986022,3229227,5545432,15316508,7208141,1149858,146752.77,29440.65,546073,15133.16,389499
FIN,LLC,Ba1,2017,USA,DE,849306,488116,4664911,2005847,4583745,149052,128285.24,39962.11,517152,27205.1,199045
SOF,LLC,A1,2018,USA,DE,151831,1256385,6975083,174072,9338845,266071,212071.23,40599.73,856617,21166.19,947258
IND,INC,Ba1,2019,USA,DE,172850,771910,2189607,739651,8525186,391302,212931.72,76956.54,915372,8974.91,333300
IND,LLC,C,2017,USA,DE,289917,1992173,6549486,629647,867633,1167568,184154.4,22856.96,718608,38272.95,433694
IND,LLC,Ba1,2018,USA,DE,2058265,1695406,1932824,9421186,7616782,229174,205888.57,5206.26,838553,12087.95,720825
SOF,LLC,Ba1,2017,USA,DE,111542,292561,4276282,6687511,8091415,584474,93202.31,34558.07,662642,27989.56,612585
IND,LLC,A1,2018,USA,DE,764885,3527255,7325993,3517249,2140127,1019437,40316.22,97546.86,992089,33003.6,605726
FIN,INC,Ba1,2019,USA,DE,640500,4584251,3412200,5290537,4319406,272825,194952.89,23666.83,865423,7218.02,147493
IND,INC,Ba1,2017,USA,DE,847304,5495448,6357438,10121228,9638913,287570,102304.53,55099.85,173972,48135.22,667907
FIN,LLC,A1,2017,USA,DE,406600,3097276,5691835,99830,8922973,311608,150900.57,21647.42,228812,10510.51,860402
SOF,INC,Ba1,2017,USA,DE,106432,3177650,592710,141445,4615116,72529,106900.6,69711.25,954730,44818.6,621804
IND,LLC,C,2018,USA,DE,1677544,2900171,7001893,9210786,11032879,131254,166245.87,3686.34,746879,13392.06,756230
FIN,LLC,A1,2018,USA,DE,937487,1427427,15686515,4031761,7650782,289454,66705.55,12942.98,167567,5291.8,942778
SOF,LLC,A1,2018,USA,DE,892205,1558773,7727080,7758055,10709883,961704,7926.88,32654.69,722607,8493.15,146690
SOF,LLC,A1,2018,USA,DE,1977055,3178984,8095910,8202779,13133196,694910,183248.42,60980.67,986173,5088.9,948057
IND,LLC,Ba1,2017,USA,DE,1743627,2050120,1531047,1878990,2608812,95727,136652,19746.44,886533,5361.73,914559
SOF,INC,A1,2020,USA,DE,1161509,242449,16673273,209573,6294250,424312,8864.91,37975.17,528169,5732.95,166349
FIN,INC,Ba1,2017,USA,DE,446078,1890607,7258546,1074540,11931309,1227254,241909.58,64291.03,829741,5189.06,948496
SOF,INC,Ba1,2018,USA,DE,111703,1183249,2168844,226836,3617073,564668,102449.14,51005.49,905608,7093.97,323809
SOF,INC,C,2020,USA,DE,1819774,3523312,7711837,2141254,7608197,1112865,222501.03,21767.29,950264,33243.15,702034
IND,LLC,A1,2018,USA,DE,1120012,685830,6997456,1083253,8707315,642370,85702.59,7812.24,654818,10758.84,648092
IND,INC,Ba1,2020,USA,DE,347273,4042792,5063728,4840615,11456686,981672,40180.59,94155.23,860224,11932.84,943399
SOF,INC,A1,2018,USA,DE,404486,8036187,7757919,4197070,9977900,798093,163331.64,21007.93,975339,37694.96,807789
FIN,LLC,Ba1,2020,USA,DE,3225122,1508466,4786294,1235335,12413410,197126,245296.28,11830.82,731754,45910.68,686766
IND,INC,A1,2017,USA,DE,1883214,827058,7564340,664040,2320227,744185,190451.02,102272.8,189514,6690.19,901682
IND,LLC,C,2018,USA,DE,100992,380433,4384803,11542106,15619520,179047,151607.02,96616.91,540456,20493.53,582223
FIN,LLC,Ba1,2017,USA,DE,1710984,2718800,464691,2254758,5797771,565358,137398.08,7875.55,992675,17510.78,422263
SOF,LLC,A1,2020,USA,DE,143907,3381634,2019548,3549162,6973207,870057,16604.77,35080.31,932587,5561.59,844068
SOF,INC,A1,2020,USA,DE,1743262,1393307,3580222,1703695,10324512,46893,10538.23,46089.65,828548,33523.93,736236
FIN,LLC,C,2018,USA,DE,1368520,5068929,6612516,10278448,8667151,159376,194993.11,143336.66,940709,6822.67,789796
SOF,INC,A1,2017,USA,DE,1516535,922316,4864896,41327,11061936,1182849,229499.21,30958.52,997637,5715.73,440501
SOF,LLC,Ba1,2020,USA,DE,746680,1039062,4063108,1120719,2333698,546027,218637.91,16951.31,787229,43759.16,901623
IND,LLC,Ba1,2017,USA,DE,305344,2958393,1233414,23693,9483223,839079,161713.69,22787.93,773559,35884.7,936667
IND,INC,Ba1,2018,USA,DE,1011398,1475343,7225141,4994086,4977330,91561,215702.39,22635.36,914385,20964.48,944742
SOF,LLC,C,2017,USA,DE,2783542,313445,10381979,4248253,1933381,21430,53620.24,9647.56,989688,8835.38,520741
IND,INC,A1,2020,USA,DE,1753827,588520,4348121,5139327,4638442,605932,221298.65,32355.2,106027,10520.86,224529
FIN,LLC,C,2017,USA,DE,4215506,1205584,10875063,11545318,13435013,934922,185892.5,32090.34,951023,25131.52,755051
IND,LLC,A1,2019,USA,DE,456153,837030,4504432,4549278,9979580,689798,208096.85,22876,544024,13910.52,451319
SOF,LLC,Ba1,2017,USA,DE,1084673,4762712,8092454,1818620,6987301,350380,159675.34,52842.5,722955,34947.04,227190
SOF,LLC,A1,2017,USA,DE,833224,4686220,7729410,6783189,16295257,815913,204821.41,59407.24,948206,12925.35,755335
SOF,INC,A1,2018,USA,DE,1805681,8220104,8758018,4175707,9721381,1140004,55268.39,14245.09,982122,18849.56,940580
FIN,LLC,Ba1,2017,USA,DE,93045,2996882,617553,2441746,4086028,22134,205134.42,19004.19,114455,8358.25,439424
FIN,LLC,Ba1,2018,USA,DE,1419662,306653,11164399,657343,7837661,895806,214484.46,60501.53,920297,39090.11,918643
SOF,LLC,A1,2018,USA,DE,942611,2595408,5649537,1622429,9490661,575987,47029.34,4247.48,378367,5224.65,905347
SOF,INC,Ba1,2018,USA,DE,188336,1548813,574769,423553,7889848,37973,8647.8,42466.57,544232,7567.6,485991
FIN,LLC,Ba1,2020,USA,DE,121432,1140410,4046065,4803916,11240357,56786,40099.43,49743.73,450251,25113.84,467956
FIN,LLC,A1,2018,USA,DE,887348,1772522,12264357,1263362,5839508,488599,133075.34,20247.4,963495,17485.56,456543
IND,LLC,Ba1,2017,USA,DE,184225,1392089,3957808,575586,11187493,474248,217006.16,4771.25,573766,40458.18,722776
SOF,INC,A1,2019,USA,DE,1333077,1189330,10410599,382892,3423634,449882,116934.56,52425.5,960833,5558.99,231415
IND,INC,A1,2020,USA,DE,2443039,8996861,5673707,689746,10821228,960106,241803.17,8698.43,962770,13876.47,948368
FIN,LLC,A1,2018,USA,DE,264002,1050253,4951601,497034,9101217,507797,215207.22,27420.39,795465,45856.76,776101
IND,LLC,C,2018,USA,DE,1366596,4379601,1760826,4048717,9796674,767329,184974.53,36228.02,353870,44937.06,948261
SOF,LLC,A1,2020,USA,DE,97796,1450585,5644776,6285209,12686246,1037217,192194.95,14263.7,872828,5559.56,875306
IND,LLC,A1,2017,USA,DE,1561663,1915979,767032,2813470,7156922,935813,232380.64,48225.52,777270,6590.45,943150
IND,LLC,C,2017,USA,DE,142878,492760,7090161,5180860,8926700,906256,91746.25,29502.3,433345,15309.02,723817
IND,LLC,A1,2020,USA,DE,804147,2595690,6941497,6750638,4074964,108566,167215.15,151400.83,183685,5123.31,500544
SOF,INC,C,2017,USA,DE,1403098,3117939,9395038,2255652,12741767,868262,23727.71,51016.66,951673,5295.65,742387
IND,INC,A1,2017,USA,DE,308619,4531026,6449761,11616536,7288304,1199766,165570.01,49053.36,114097,9334.27,803335
IND,LLC,A1,2018,USA,DE,99243,626322,2047787,4949015,4360002,556678,221942.98,11862.69,845182,38415.95,450237
IND,LLC,C,2017,USA,DE,202874,815015,8698417,191674,14317368,131035,4598.63,17956.77,416664,7264.6,298200
IND,LLC,Ba1,2017,USA,DE,115363,1726804,10515177,7296600,10763373,402112,243132.59,120132.13,990383,36491.84,482123
IND,INC,C,2020,USA,DE,520252,866594,691866,2231829,6973867,23682,194373.28,41382.25,980537,9800.93,820237
SOF,INC,C,2017,USA,DE,1008622,4591044,3605508,19212,8231733,465948,175783.82,54276.04,984021,5296.98,416480
FIN,INC,Ba1,2017,USA,DE,1680751,1668760,11158583,4206954,2542472,761072,163106.21,54345.62,998294,5494.76,172569
SOF,LLC,C,2017,USA,DE,506883,7461042,4801345,3220139,11174855,1036044,186694.55,88041.22,763693,5266.84,253438
FIN,LLC,C,2017,USA,DE,260261,6655752,2490680,8798667,13917971,438642,237585.11,48357.1,190326,37972.4,522699
SOF,INC,A1,2018,USA,DE,742656,1224572,3604867,15125,15783663,955341,185895.23,7479.46,991459,9612.04,317802
FIN,INC,C,2019,USA,DE,172104,449654,1840633,606435,9805583,24961,217042.32,4635.41,538039,9231.72,137138
SOF,INC,C,2019,USA,DE,1069306,5894760,5500699,13788328,9517717,1217405,228446.5,81948.26,145322,9034.19,414917
FIN,INC,A1,2018,USA,DE,383579,1296392,4581299,8401185,618984,138348,102312.83,26454.43,983531,11810.43,117741
IND,INC,C,2017,USA,DE,4197880,4784144,8856785,1465370,3651327,751527,229445.14,90191.49,973646,5160.68,854387
IND,LLC,C,2017,USA,DE,717079,2170943,301578,16543,5949317,745394,53697.52,59753,994824,28975.19,682884
SOF,INC,Ba1,2017,USA,DE,2178946,1246899,3290995,3274433,9787681,124260,6252.07,83091.52,828843,10823.3,768908
SOF,LLC,C,2018,USA,DE,494330,6046888,2487485,2407723,14074964,25914,113646.31,5205.28,966524,42026.51,651700
SOF,LLC,C,2017,USA,DE,1294918,4017548,3914574,132895,16138544,388976,134480.13,75328.8,893841,38248.21,765365
IND,LLC,Ba1,2020,USA,DE,772084,947130,2070861,5231975,16273959,529086,192430.76,36123.95,221246,41809.14,945767
SOF,INC,C,2019,USA,DE,2298837,5970279,11836575,8701954,4280473,994837,112150.69,13036.48,690250,5125.81,641586
FIN,INC,C,2017,USA,DE,2463409,3853152,8493841,4259623,1439637,288351,206444.23,49721.86,708144,5289.92,97498
IND,INC,C,2017,USA,DE,1290871,723924,7220390,7833759,8543945,337665,208481.31,23988.54,982603,39907.88,100804
SOF,INC,C,2018,USA,DE,2968264,1540127,2375119,9347410,16148187,1186047,243478.27,24232.52,870043,16169.44,164880
IND,LLC,A1,2018,USA,DE,758681,560675,2231392,1151737,3674780,695866,237957.27,8551.2,976534,11576.66,926786
SOF,LLC,A1,2017,USA,DE,2038573,2263484,3930853,15218008,9630422,1148803,80994.03,30384,681715,26695.27,874907
IND,LLC,Ba1,2017,USA,DE,195256,1305921,10530474,3717272,14842560,652108,5676.03,55222.32,877166,7881.5,791017
SOF,INC,A1,2019,USA,DE,123994,724699,5641157,5596036,6051436,229777,52766.21,11499.6,994273,7564.65,756394
SOF,LLC,A1,2017,USA,DE,272834,237255,5180464,7723195,11611087,550071,103815.58,3543.98,702269,48329.89,788397
IND,INC,C,2020,USA,DE,325549,1990334,10481117,4573395,5414284,583556,125892.86,33029.27,904979,7140.36,607364
SOF,INC,A1,2018,USA,DE,1594451,2556216,1936266,6671682,16203885,598095,242839.08,11534.07,998316,6066.57,638486
IND,INC,C,2020,USA,DE,527559,2406999,10963933,6827801,5345864,56206,72611.68,118832.37,109044,5980.07,662751
FIN,LLC,C,2017,USA,DE,910213,2251387,1858993,10862314,9348073,800488,101152.7,72437.51,956427,34130.48,877991
SOF,INC,A1,2018,USA,DE,216176,776398,3331960,6105952,14657456,694250,18091.35,44481.44,136747,6493.3,671810
IND,LLC,C,2018,USA,DE,2629048,5378433,7402692,16306208,9855922,1091127,189074.12,12952.92,104208,42528.33,860555
SOF,LLC,C,2018,USA,DE,197661,4924802,12188088,6459110,4675905,688116,150143.21,26274.29,369139,11682,703900
SOF,INC,A1,2018,USA,DE,410062,1588104,3588496,1872224,3999929,74534,122053.75,73528.19,775634,5137.16,772764
IND,INC,A1,2019,USA,DE,251988,1149150,11269652,5066040,2228087,46561,127843.2,73265.72,682283,5087.62,898626
SOF,LLC,Ba1,2020,USA,DE,3090843,5500113,5445521,198100,6583822,304152,181391.98,52629.94,472957,42561.85,940081
FIN,INC,C,2019,USA,DE,146828,3724151,6055119,6539726,10857393,209487,197227.2,127162.37,180880,41647.42,516752
IND,LLC,A1,2017,USA,DE,375148,827279,810896,5495027,12673105,1088269,215410.66,14545.01,951728,31288.4,565093
SOF,LLC,A1,2018,USA,DE,104584,1531197,14852617,4380150,10349171,193187,112940.77,57077.35,891735,25980.16,738034
FIN,LLC,Ba1,2020,USA,DE,174828,7012188,2034808,6381816,4814753,56992,214812.64,19274.27,764807,47995.21,338054
SOF,INC,A1,2017,USA,DE,123672,1209699,5256637,6873844,6996186,762931,162199.67,69398.09,993646,43452.87,237421
SOF,LLC,Ba1,2019,USA,DE,150092,420058,7420971,7227470,9591901,135461,139445.09,11992.6,919170,7938.2,948323
IND,INC,A1,2017,USA,DE,2082386,1744193,6921188,7574513,2399932,1019464,148278.89,40280.4,987506,21675.47,518704
FIN,LLC,A1,2017,USA,DE,1029873,536183,9215334,8697604,7815422,820345,235025.56,26322.12,923872,7518.97,675978
FIN,LLC,Ba1,2018,USA,DE,128206,1856142,5844792,2436589,14799943,754069,40103.66,32378.36,990098,22596.25,854758
IND,LLC,Ba1,2017,USA,DE,1477004,3941935,5702055,3819577,11623623,23621,124633.05,5741.19,941657,46329.89,189556
FIN,LLC,A1,2017,USA,DE,1693665,5862954,6845586,3624328,11630690,176454,127371.25,40580.11,250987,23798.71,788986
SOF,LLC,A1,2017,USA,DE,1499492,2011791,12799149,4795228,4481167,23196,182577.84,17231.57,905316,36458.79,185177
IND,LLC,A1,2018,USA,DE,533042,6581637,6930073,699536,8651446,1218572,244725.74,135986.55,234924,28053.57,831975
FIN,INC,A1,2018,USA,DE,2031622,6618318,3527898,11956051,4935117,265377,208101.58,3576.87,184140,8308.37,105048
FIN,INC,A1,2018,USA,DE,3513534,2144785,5031912,6076376,10756080,381921,243926.56,68766.22,946322,24448.99,836565
FIN,INC,C,2017,USA,DE,242070,344315,4707671,1527132,8154298,576667,28135.98,13077.03,292804,34118.63,945895
IND,LLC,A1,2017,USA,DE,4362254,2964949,6328603,8671353,8795573,1194537,159173.77,6719.97,916878,26943.11,938933
FIN,LLC,Ba1,2017,USA,DE,602022,2425398,1029868,3228926,11091036,248244,87387.6,9200.53,967151,6854.18,854779
SOF,LLC,C,2020,USA,DE,1651826,1038602,5088103,5736901,9452500,925509,59237.59,42886.59,890640,5527.47,822833
FIN,INC,C,2020,USA,DE,2254289,1546238,2838375,2190147,6691948,142519,41795.08,23320.98,735599,26774.74,837352
SOF,LLC,A1,2017,USA,DE,176711,2239309,4645530,14893085,7695213,262250,8657.36,14712.89,940801,9426.19,944952
FIN,INC,Ba1,2019,USA,DE,541341,480580,4739126,66033,16020939,1043314,195165.18,17413.07,976762,28024.41,543513
IND,LLC,Ba1,2018,USA,DE,1231340,2430578,4356283,3938648,7768611,373591,101149.38,6298.14,877319,26725.92,412972
IND,LLC,Ba1,2017,USA,DE,764391,2704819,2805399,197533,8402159,94268,222619.5,24950.27,287815,9213.89,909339
FIN,LLC,Ba1,2018,USA,DE,422513,3750428,4733932,2833183,7391668,156570,62983.72,34526.2,720751,22898.67,270446
IND,INC,Ba1,2017,USA,DE,787540,1596868,7893585,200976,2816018,96890,55437.24,59232,860269,13715.81,855559
IND,INC,A1,2019,USA,DE,1389887,366323,4991857,7049703,14878249,572241,87459.58,21032.69,916182,12908.51,702181
SOF,INC,C,2019,USA,DE,2296136,5634748,4612221,7554996,5843091,509177,91884.06,61444.52,573383,9104.94,648086
IND,LLC,A1,2017,USA,DE,2833122,1584207,4194668,5451449,6630604,1091207,117798.78,96138.71,689209,25200.05,925113
FIN,INC,C,2018,USA,DE,732921,1787912,9170085,2703713,9286918,898397,209897.53,5076.34,117554,47843.53,610553
SOF,LLC,A1,2017,USA,DE,1412801,968613,9404821,1668910,11229209,635931,173056.65,22773.92,791999,5199.54,871455
FIN,INC,C,2017,USA,DE,1027552,347469,9190556,7385841,15798336,206467,8429.69,47134.39,364168,27351.25,948988
IND,LLC,A1,2019,USA,DE,1766643,2248612,5546693,4400937,7503910,463957,245509.16,41715.38,998759,35250.93,501822
SOF,INC,C,2017,USA,DE,732552,2875027,14099473,1379749,10189012,745963,242289.66,90501.13,859480,41808.77,947128
IND,INC,A1,2018,USA,DE,341066,519828,16192370,8379644,13030934,995694,106263.01,17165.4,967323,5512.65,828191
SOF,INC,C,2020,USA,DE,1116701,797911,305483,3165821,4719664,180274,213063.07,3771.95,985086,8438.42,440361
SOF,LLC,C,2017,USA,DE,145031,5460711,7853625,8357248,12656952,702455,150697.02,59829.51,996859,5329.58,713276
SOF,INC,C,2017,USA,DE,3505775,1481457,4681351,4079754,1169172,1091240,209195.89,53159.47,845807,32892.35,711302
SOF,LLC,C,2018,USA,DE,431359,1017844,5500043,3198519,10729846,125634,63757.88,15859.33,872315,5734.95,907961
SOF,LLC,A1,2017,USA,DE,1002372,324049,3021403,10078018,11429114,849120,109982.29,61459.57,557259,24533.16,311719
FIN,INC,A1,2018,USA,DE,4611805,9590968,9715383,1081384,7375271,458432,237433.04,40759.29,263899,17288.83,939753
SOF,INC,Ba1,2020,USA,DE,2170324,3631164,5782553,15470,8658742,576273,85570.46,18804.79,997730,29266.73,396472
FIN,INC,A1,2017,USA,DE,232400,260914,4636330,4324244,11569870,453112,182837.5,26060.91,832473,6445.28,150095
FIN,INC,Ba1,2018,USA,DE,1522255,350247,5230739,1583861,2191157,543238,127794.38,34371.69,938266,19305.27,838914
SOF,LLC,Ba1,2017,USA,DE,1378200,318763,5548680,3507449,6337508,386870,18382.81,33261.59,998656,5982.03,937729
FIN,INC,C,2018,USA,DE,4037152,4981956,16661381,298503,6727213,324969,44882.24,76792.69,997193,21074.71,843215
SOF,LLC,C,2018,USA,DE,441651,2635378,6976639,6369446,8303159,1117863,214577.1,79368.5,984574,5391.66,746255
SOF,INC,Ba1,2018,USA,DE,156944,952106,1858237,251286,10322873,1142060,177060.42,6615.77,913300,6539.11,940861
SOF,LLC,A1,2017,USA,DE,1164005,2281831,9292183,11551496,10324058,619053,74628.53,24967.18,986052,5303.27,945536
FIN,INC,C,2017,USA,DE,1010677,1944987,10502180,1331411,11342685,1134796,243411.29,10145.88,245729,36375.27,685786
IND,LLC,Ba1,2017,USA,DE,2200328,3671140,2109356,2104265,8403671,331439,199818.31,49090.34,758808,16893.14,311163
SOF,LLC,Ba1,2017,USA,DE,101366,2287968,2633068,13857909,2488676,622794,226608.55,3545.13,571069,16414.08,944968
FIN,LLC,A1,2017,USA,DE,199871,1713349,3551588,2500504,11590371,1062544,87063.33,120910.97,121058,36299.15,780911
SOF,INC,C,2017,USA,DE,1072127,2767374,2311994,4580158,6315844,24866,46435.33,20282.63,986297,43632.57,385033
SOF,LLC,A1,2018,USA,DE,955538,417188,14157377,8736609,8149175,21485,74793.17,9784.35,958762,15780.97,100821
FIN,INC,A1,2018,USA,DE,176001,1850644,6892988,1143762,6583608,984455,191490.71,26937.79,846862,19742.39,617455
FIN,LLC,A1,2018,USA,DE,1046943,979104,7871473,7031318,3428648,137762,188888.58,13036.18,990010,5092.88,485360
IND,INC,Ba1,2018,USA,DE,4239597,251317,7662316,12177300,16270521,1007036,118565.01,19308.79,996237,8438.4,899555
IND,LLC,A1,2017,USA,DE,630887,3441076,1026456,4737034,16089369,1101340,243165.21,75817.6,991223,35289.8,213655
FIN,INC,C,2017,USA,DE,4416531,5131560,14090378,11569704,11877902,1058474,125417.54,21244.64,838653,10883.06,948862
SOF,INC,C,2018,USA,DE,119790,702371,5392817,23861,5854785,713659,4773.24,39673.77,313192,5146.45,930397
SOF,LLC,A1,2017,USA,DE,280039,914248,3360353,2348799,9871744,205477,30636.41,6669.96,171412,6260.09,712451
IND,INC,C,2019,USA,DE,360068,2731680,4459640,2854388,10873086,1158751,181324.5,49942.38,435711,10820.92,660897
SOF,LLC,Ba1,2018,USA,DE,1269733,1704300,5935981,642961,9844061,644441,109094.75,41604.1,686426,18530.14,470734
IND,INC,C,2018,USA,DE,2679208,1445664,4516545,499572,6867178,445278,225593.33,60957.68,647717,5733.7,947302
SOF,INC,A1,2019,USA,DE,3457718,891093,5589885,816458,15713489,129610,42306.3,77944.05,866685,17539.58,579767
SOF,INC,A1,2020,USA,DE,1083711,4768341,10269470,2890599,15936062,122351,185970.62,19269.13,882837,43497.06,948512
IND,LLC,A1,2017,USA,DE,153207,1707037,4664611,2647341,10878983,222841,151099.77,4698.74,426170,19327.87,870313
IND,INC,C,2020,USA,DE,1691529,240797,12372029,4455662,1738155,1021647,228266.76,54910.15,802623,23955.48,812785
SOF,LLC,A1,2017,USA,DE,1019167,3962681,8544884,13475332,8429644,686407,214486.58,5005.78,486351,20397.89,543040
SOF,LLC,A1,2019,USA,DE,1036449,771624,3990467,3217592,9290102,26053,143518.06,5017.65,363889,7533.67,101836
SOF,INC,C,2019,USA,DE,318212,695248,896599,8145382,11682106,949970,241508.85,43553.11,969825,19142.4,612585
FIN,INC,Ba1,2017,USA,DE,647817,373391,10920133,2489845,6000139,94658,215698.28,48045.25,898553,25171.12,447482
IND,INC,A1,2017,USA,DE,377472,6595127,2303012,1155913,6230241,78556,178227.23,96399.49,935499,12327.3,941012
SOF,LLC,C,2017,USA,DE,1980692,4013744,7248291,6998705,6219202,197289,158007.03,18016.48,421974,32927.53,105331
SOF,INC,C,2017,USA,DE,1024417,252412,8188158,656903,5028089,174244,10518.18,125173.44,858078,11834.79,635618
FIN,INC,Ba1,2017,USA,DE,171415,1413766,1635143,8445420,3780818,1099567,198255.12,107641.27,986915,13660,264946
FIN,LLC,Ba1,2018,USA,DE,102369,3642736,12747529,3121720,1951124,457784,221890.7,39262.16,949617,49704.36,677196
IND,INC,C,2020,USA,DE,150823,224570,858937,5121407,5517234,90122,98150.58,3788.38,466422,6508.94,919562
SOF,INC,C,2017,USA,DE,809156,1291260,8144691,4563540,446317,783994,153179.21,7240.34,929733,14854.83,840349
IND,INC,A1,2019,USA,DE,1056377,2545629,5374711,26546,5332244,496170,220288.93,3256.98,778715,49560.24,279247
SOF,INC,C,2017,USA,DE,945763,647212,2421341,4367058,9374863,373278,174906.83,29403.76,890746,16667.7,865265
SOF,INC,C,2020,USA,DE,1473548,1426696,4204785,6130153,10707805,743393,241061.66,4396.38,352512,13886.88,919337
SOF,INC,A1,2017,USA,DE,1074583,1461213,4639287,2938775,7782199,48943,132596.51,78043.04,968610,24933.6,757795
IND,LLC,A1,2018,USA,DE,210155,605173,7352658,4102421,5926486,185567,6567.66,53220.49,816536,34102.64,753126
SOF,LLC,C,2020,USA,DE,4883293,5121139,15639778,58198,9793449,450832,160463.58,80675.66,971745,32805.04,485961
FIN,INC,C,2017,USA,DE,279668,481949,7581129,164310,3161791,571118,155733.1,58259.99,649794,6062.46,945592
IND,INC,Ba1,2020,USA,DE,1505779,4738589,6701754,25073,3139868,1053925,104203.39,72197.46,554364,7985.3,893920
IND,INC,A1,2019,USA,DE,908185,1672488,5358987,2501202,6524478,510813,107050.87,43158.75,142129,49190.6,324088
